CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
10-10-2337-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,INSTITUTO PRIVADO MIXTO POR MADUREZ EL SABER,3A. AV. ENTRE 6A. Y 7A. CALLE,,MAYNOR RENE SAQUIC ESPINOZA,ANA MIRSHA OVALLE CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-10-2491-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,LICEO DE COMPUTACION SIGLO 21,1A. CALLE Y 1A. AVENIDA 0-04,,MAYNOR RENE SAQUIC ESPINOZA,EVELIN YOHANA HERNÁNDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-12-0007-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,SAN GABRIEL,,HAROLDO GAMALIEL HIDALGO SANDOVAL,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SUCHITEPÉQUEZ
10-12-0008-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,SAN GABRIEL,,HAROLDO GAMALIEL HIDALGO SANDOVAL,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-12-0009-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,SAN GABRIEL,,HAROLDO GAMALIEL HIDALGO SANDOVAL,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-12-0010-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,SAN GABRIEL,,HAROLDO GAMALIEL HIDALGO SANDOVAL,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-12-0016-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,INSTITUTO PRIVADO DEL SUR,"KM. 165, CINTA ASFALTICA",,HAROLDO GAMALIEL HIDALGO SANDOVAL,LUIS ALFONSO LÓPEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-12-0018-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,.,,HAROLDO GAMALIEL HIDALGO SANDOVAL,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-13-0015-46,10-015,SUCHITEPEQUEZ,CHICACAO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA CHICACAO,1A. CALLE 5-39 ZONA 1,,ANTONIO TUMAX SAC,BRENDA LISSETTE SÁNCHEZ ALVAREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-13-0039-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO SABIDURIA Y EXITO,ALDEA NAHUALATE,,ANTONIO TUMAX SAC,ROMEO RODRIGUEZ RUBIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-13-0040-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO SABIDURIA Y EXITO,ALDEA NAHUALATE,,ANTONIO TUMAX SAC,ROMEO RODRIGUEZ RUBIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-13-0049-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO PAMAXÁN,"1A. CALLE 1-48 ZONA 1, BARRIO REAL SAMUC",,ANTONIO TUMAX SAC,OSCAR RENÉ DE LEÓN CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-13-0050-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO PAMAXÁN,"1A. CALLE 1-48 ZONA 1, BARRIO REAL SAMUC",,ANTONIO TUMAX SAC,JORGE FERNANDO MARTÍNEZ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-13-0051-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO PAMAXÁN,"1A. CALLE 1-48 ZONA 1, BARRIO REAL SAMUC",,ANTONIO TUMAX SAC,OSCAR RENÉ DE LEÓN CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-13-0052-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO JOSE FRANCISCO RIVAS,"COLONIA EL RECUERDO, LOTE NO. 15",,ANTONIO TUMAX SAC,ROSA ALBINA GONZALEZ TZINÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-13-0054-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO JOSE FRANCISCO RIVAS,"COLONIA EL RECUERDO, LOTE NO. 15",,ANTONIO TUMAX SAC,ROSA ALBINA GONZALEZ TZINÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-13-0056-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO PAMAXAN,"1A. CALLE 1-48 ZONA 1, BARRIO REAL SAMUC",,ANTONIO TUMAX SAC,HEIDY ELVIRA PACACH ISIDRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-13-0059-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO PAMAXAN,"1A. CALLE 1-48 ZONA 1, BARRIO REAL SAMUC",,ANTONIO TUMAX SAC,OSCAR RENÉ DE LEÓN CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-13-0060-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO SABIDURIA Y EXITO,ALDEA NAHUALATE,,ANTONIO TUMAX SAC,ROMEO RODRIGUEZ RUBIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-14-0009-46,10-017,SUCHITEPEQUEZ,PATULUL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA PATULUL,5A. CALLE 1-10 ZONA 1,,ELMO ROGELIO RODRIGUEZ ORELLANA,RONALD ENRIQUE VELA DE LEON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-14-0020-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO MIXTO NUEVO AMANECER,BARRIO EL CALVARIO,,ELMO ROGELIO RODRIGUEZ ORELLANA,ROSANA ISABEL ARAUZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-14-0021-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO MIXTO NUEVO AMANECER,BARRIO EL CALVARIO,,ELMO ROGELIO RODRIGUEZ ORELLANA,ROSANA ISABEL ARAUZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-14-0037-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO PRIVADO MIXTO JESUS DE NAZARETH,3A. AVENIDA 02-042 ZONA 0,,ELMO ROGELIO RODRIGUEZ ORELLANA,CLAUDIA GABRIELA RUIZ CRISPIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-14-0050-46,10-017,SUCHITEPEQUEZ,PATULUL,LICEO EDUCATIVO TECNICO EVANGELICO,BARRIO EL TRIUNFO,,ELMO ROGELIO RODRIGUEZ ORELLANA,ANGEL VICENTE BELTRÁN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-14-0051-46,10-017,SUCHITEPEQUEZ,PATULUL,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,6A. CALLE 4-93 ZONA 1 BARRIO PUEBLO NUEVO,,ELMO ROGELIO RODRIGUEZ ORELLANA,BLANCA DEYCI DE LEÓN LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-14-0053-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO PRIVADO SAN ANDRES,1A. AVENIDA Y 2A. CALLE,,ELMO ROGELIO RODRIGUEZ ORELLANA,ELIDA ETELBINA BOCH SUT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-14-0056-46,10-017,SUCHITEPEQUEZ,PATULUL,CENTRO DE ESTUDIOS COMERCIALES SANTA MARIA,BARRIO EL TRIUNFO,,ELMO ROGELIO RODRIGUEZ ORELLANA,GLENDA MARIBEL IXCOY URIZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-14-0058-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO MIXTO NUEVO AMANECER,BARRIO EL CALVARIO,,ELMO ROGELIO RODRIGUEZ ORELLANA,ROSANA ISABEL ARAUZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-14-0060-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO PRIVADO MIXTO JESUS DE NAZARETH,3A. AV. 02-042 ZONA 0,,ELMO ROGELIO RODRIGUEZ ORELLANA,CLAUDIA GABRIELA RUIZ CRISPIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-14-0062-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO PRIVADO MIXTO JESUS DE NAZARETH,3A. AVENIDA 02-042 ZONA 0,,ELMO ROGELIO RODRIGUEZ ORELLANA,CLAUDIA GABRIELA RUIZ CRISPIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-14-0066-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO MUNDO DE JUGUETES,"CANTON LA PAZ, RANCHO LOS OLIVOS, CARRETERA A COCALES",,ELMO ROGELIO RODRIGUEZ ORELLANA,ANGEL MANOLO LÓPEZ JOTAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-14-0067-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO MUNDO DE JUGUETES,"CANTON LA PAZ, RANCHO LOS OLIVOS, CARRETERA A COCALES",,ELMO ROGELIO RODRIGUEZ ORELLANA,TERESA ELIZABETH PÉREZ CANEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-14-0071-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO CRISTIANO EMMANUEL,CALLE VALENTIN BRESSANI,,ELMO ROGELIO RODRIGUEZ ORELLANA,JENNYFER AZUCENA AXULEN RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-14-0075-46,10-017,SUCHITEPEQUEZ,PATULUL,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,6A. CALLE 4-93 ZONA 1 BARRIO PUEBLO NUEVO,,ELMO ROGELIO RODRIGUEZ ORELLANA,BLANCA DEYCI DE LEÓN LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-14-0076-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO MIXTO NUEVO AMANECER,BARRIO EL CALVARIO,,ELMO ROGELIO RODRIGUEZ ORELLANA,ROSANA ISABEL ARAUZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-14-0078-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO MUNDO DE JUGUETES,"CANTON LA PAZ, RANCHO LOS OLIVOS, CARETERA A COCALES",,ELMO ROGELIO RODRIGUEZ ORELLANA,TERESA ELIZABETH PÉREZ CANEL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-14-0081-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO CRISTIANO EMMANUEL,"CALLE VALENTIN BRESSANI, ENTRADA A CAMINO A CANADÁ",,ELMO ROGELIO RODRIGUEZ ORELLANA,JENNYFER AZUCENA AXULEN RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-14-0082-46,10-017,SUCHITEPEQUEZ,PATULUL,COLEGIO CRISTIANO EMMANUEL,"CALLE VALENTIN BRESSANI, ENTRADA CAMINO A CANADA",,ELMO ROGELIO RODRIGUEZ ORELLANA,JENNYFER AZUCENA AXULEN RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-14-0359-46,10-017,SUCHITEPEQUEZ,PATULUL,CENTRO DE ESTUDIOS COMERCIALES SANTA MARIA,BARRIO EL TRIUNFO,,ELMO ROGELIO RODRIGUEZ ORELLANA,GLENDA MARIBEL IXCOY URIZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-14-2294-46,10-017,SUCHITEPEQUEZ,PATULUL,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,"6A. CALLE 4-93 ZONA 1, BARRIO PUEBLO NUEVO",,ELMO ROGELIO RODRIGUEZ ORELLANA,BLANCA DEYCI DE LEÓN LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-14-2295-46,10-017,SUCHITEPEQUEZ,PATULUL,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,"6A. CALLE 4-93 ZONA 1, BARRIO PUEBLO NUEVO",,ELMO ROGELIO RODRIGUEZ ORELLANA,BLANCA DEYCI DE LEÓN LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-14-2296-46,10-017,SUCHITEPEQUEZ,PATULUL,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,"6A. CALLE 4-93 ZONA 1, BARRIO PUEBLO NUEVO",,ELMO ROGELIO RODRIGUEZ ORELLANA,BLANCA DEYCI DE LEÓN LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-15-0022-46,10-021,SUCHITEPEQUEZ,SANTA BARBARA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CALLE PRINCIPAL,,TANIA GISEL ESPAÑA DE LEON DE RODRIGUEZ,FLOR DE MARÍA BARRIOS DE LEÓN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-15-0024-46,10-021,SUCHITEPEQUEZ,SANTA BARBARA,CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO EL ESFUERZO,ALDEA EL ESFUERZO,,TANIA GISEL ESPAÑA DE LEON DE RODRIGUEZ,PEDRO HERNÁNDEZ LOAIZA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-15-0025-46,10-021,SUCHITEPEQUEZ,SANTA BARBARA,CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO EL ESFUERZO,ALDEA EL ESFUERZO,,TANIA GISEL ESPAÑA DE LEON DE RODRIGUEZ,VICTOR MANUEL MONTERROSO RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-15-0028-46,10-021,SUCHITEPEQUEZ,SANTA BARBARA,CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO EL ESFUERZO,ALDEA EL ESFUERZO,,TANIA GISEL ESPAÑA DE LEON DE RODRIGUEZ,VICTOR MANUEL MONTERROSO RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-15-0039-46,10-021,SUCHITEPEQUEZ,SANTA BARBARA,COLEGIO PRIVADO MIXTO SANTA BARBARA,CALLE AL ESTADIO MUNICIPAL,,TANIA GISEL ESPAÑA DE LEON DE RODRIGUEZ,LUIS FERNANDO ACUTA QUIEJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-15-0040-46,10-021,SUCHITEPEQUEZ,SANTA BARBARA,COLEGIO PRIVADO MIXTO SANTA BARBARA,CALLE AL ESTADIO MUNICIPAL,,TANIA GISEL ESPAÑA DE LEON DE RODRIGUEZ,LUIS FERNANDO ACUTA QUIEJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-15-0041-46,10-021,SUCHITEPEQUEZ,SANTA BARBARA,COLEGIO PRIVADO MIXTO SANTA BARBARA,CALLE AL ESTADIO MUNICIPAL,58993780,TANIA GISEL ESPAÑA DE LEON DE RODRIGUEZ,LUIS FERNANDO ACUTA QUIEJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-15-0043-46,10-021,SUCHITEPEQUEZ,SANTA BARBARA,COLEGIO PRIVADO MIXTO SANTA BARBARA,CALLE AL ESTADIO MUNICIPAL,,TANIA GISEL ESPAÑA DE LEON DE RODRIGUEZ,LUIS FERNANDO ACUTA QUIEJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-15-0044-46,10-021,SUCHITEPEQUEZ,SANTA BARBARA,CENTRO DE ESTUDIOS COMUNITARIO DE DIVERSIFICADO EL ESFUERZO,ALDEA EL ESFUERZO,,TANIA GISEL ESPAÑA DE LEON DE RODRIGUEZ,VICTOR MANUEL MONTERROSO RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-17-0005-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO MUNICIPAL DE EDUCACION MEDIA IMEM,CANTON MAZA,,ARNULFO EFRAIN GOMEZ CHAY,LUIS TEBALAN GOMEZ,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-17-0013-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO PRIVADO MIXTO EVANGELICO LOS OLIVOS,2A. CALLE 7-53 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,LETICIA NOHEMÍ SOLARES ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-17-0017-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO NORMAL PRIVADO MIXTO JORGE RABBI MATUL GARCIA,2A. CALLE A BARRIO LA ALAMEDA,,ARNULFO EFRAIN GOMEZ CHAY,VICTOR ROSENDO GODOY NATARENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SUCHITEPÉQUEZ
10-17-0020-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,COLEGIO PRIVADO MIXTO ELIM,2A. CALLE 6-35 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,JACINTO CARRILLO ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-17-0022-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO PRIVADO MIXTO EVANGELICO LOS OLIVOS,2A. CALLE 7-53 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,LETICIA NOHEMÍ SOLARES ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SUCHITEPÉQUEZ
10-17-0025-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO PRIVADO MIXTO EVANGELICO LOS OLIVOS,2A. CALLE 7-53 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,LETICIA NOHEMÍ SOLARES ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SABATINO,SUCHITEPÉQUEZ
10-17-0029-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,COLEGIO PRIVADO MIXTO LA UNION,5A. AVENIDA 2-56 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,ANGEL SAQUILÁ CUÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-17-0030-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,COLEGIO PRIVADO MIXTO LA UNION,5A. AVENIDA 2-56 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,ANGEL SAQUILÁ CUÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-17-0035-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO PRIVADO MIXTO EVANGELICO LOS OLIVOS,2A. CALLE 7-53 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,LETICIA NOHEMÍ SOLARES ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-17-0038-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO PRIVADO MIXTO PROF. JORGE RABBI MATUL GARCIA,2DA. CALLE A BARRIO LA ALAMEDA,,ARNULFO EFRAIN GOMEZ CHAY,LIDIA ALICIA REDONDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO,SUCHITEPÉQUEZ
10-17-0039-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO MUNICIPAL DE EDUCACION MEDIA IMEM,CANTON MAZÁ,,ARNULFO EFRAIN GOMEZ CHAY,LUIS TEBALAN GOMEZ,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO,SUCHITEPÉQUEZ
10-17-0042-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO PRIVADO MIXTO EVANGELICO LOS OLIVOS,2A. CALLE 7-53 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,LETICIA NOHEMÍ SOLARES ROSALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-17-0043-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,COLEGIO PRIVADO MIXTO ELIM,2A. CALLE 6-35 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,JACINTO CARRILLO ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,SUCHITEPÉQUEZ
10-17-0391-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO PRIVADO MIXTO 'PRESIDENTE KENNEDY',2A. CALLE 4-33 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,JORGE LEONEL MATUL SAMAYOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-17-1990-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,INSTITUTO PRIVADO MIXTO JORGE RABBI MATUL GARCIA,2A. CALLE A BARRIO LA ALAMEDA,,ARNULFO EFRAIN GOMEZ CHAY,LIDIA ALICIA REDONDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO,SUCHITEPÉQUEZ
10-17-2328-46,10-011,SUCHITEPEQUEZ,SANTO TOMAS LA UNION,COLEGIO PRIVADO MIXTO ELIM,2A. CALLE 6-35 ZONA 1,,ARNULFO EFRAIN GOMEZ CHAY,JACINTO CARRILLO ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
