CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
09-01-0479-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO ""SAN FRANCISCO DE AS�S""",2A. AVENIDA 0-11 ZONA 1,77614582,WILSON RANFERI SIGUENZA LOPEZ,KARINA MARGOTH SANTISTEBAN ARANGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0480-46,09-005,QUETZALTENANGO,QUETZALTENANGO,FORMACI�N SECRETARIAL ADSCRITA A LA ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCI�N DIURNA,5A CALLE 12-60 ZONA 3,77635161,JUAN CARLOS RONQUILLO DE LEON,ALFONSO DARIO DE LE�N CAMACHO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0483-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO PRIVADO SAN JOS�,20 AVNIDA 1-07 ZONA 1,77618584,PEDRO GER�NIMO SARAT CHAJ,JHONATAN EDUARDO SAC CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),QUETZALTENANGO
09-01-0489-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO PRIVADO SAN JOS�,20 AVENIDA 1-07 ZONA 1,77618584,PEDRO GER�NIMO SARAT CHAJ,JHONATAN EDUARDO SAC CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,QUETZALTENANGO
09-01-0490-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO PRIVADO SAN JOS�,20 AVENIDA 1-07 ZONA 1,77618584,PEDRO GER�NIMO SARAT CHAJ,JHONATAN EDUARDO SAC CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,VIRTUAL A DISTANCIA,QUETZALTENANGO
09-01-0491-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO PRIVADO SAN JOS�,20 AVENIDA 1-07 ZONA 1,77618584,PEDRO GER�NIMO SARAT CHAJ,JHONATAN EDUARDO SAC CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,VIRTUAL A DISTANCIA,QUETZALTENANGO
09-01-0493-46,09-002,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO TECNOL�GICO PRIVADO DE OCCIDENTE,"2A. CALLE ""A"" 5-13 ZONA 9",77635145,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,ALVARO GUILLERMO ARELLANO RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),QUETZALTENANGO
09-01-0494-46,09-036,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO ECOL�GICO ""SEMILLA DE MOSTAZA""",VILLA JARD�N DE DIOS SUBIDA AL BA�L ZONA 5,41649264,OBDULIO ROLANDO RUIZ ALVA,CARLOS JACOBS CALDER�N D�AZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0497-46,09-004,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",21 AVENIDA 3-61 ZONA 3,77658430,DINA RUBI GONZALEZ DE LEON,EDILSAR ROCAEL VAZQUEZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),QUETZALTENANGO
09-01-0499-46,09-002,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO LICEO MODERNO,7A. AVENIDA 6-45 ZONA 1,77619336,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MARCO TULIO JU�REZ M�NDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0501-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO EL FARO,2 AVENIDA 4-57 ZONA 10,77655462,WILSON RANFERI SIGUENZA LOPEZ,AROLDO DANILO CALDERON CALDERON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0503-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PREUNIVERSITARIO ""EL PRADO""",1RA. CALLE 25-21 ZONA 1 COLONIA EL CERVECERO,77651040,WILSON RANFERI SIGUENZA LOPEZ,JORGE LUIS RUBIO MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0505-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO ALBERT EINSTEIN,15 AVENIDA 0-42 ZONA 1,77683352,WILSON RANFERI SIGUENZA LOPEZ,AMILCAR LEONEL AGUILAR RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0506-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO GANDHI,"37 AVENIDA Y DIAGONAL 3, 36-89 ZONA 1",37197335,WILSON RANFERI SIGUENZA LOPEZ,JUAN LUIS L�PEZ MARIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0508-46,09-005,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PREUNIVERSITARIO SALAMANCA,12 AVENIDA 10-27 ZONA 1,77631095,JUAN CARLOS RONQUILLO DE LEON,CLAUDIA MARLENI EL�AS COJULUN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0511-46,09-002,QUETZALTENANGO,QUETZALTENANGO,"""ESCUELA PRIVADA MIXTA DE FORMACI�N ART�STICA QUETZALTENANGO""",11 CALLE 19-19 ZONA 1,77616142,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,ROSALIO EDUARDO SAC RACANCOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0513-46,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO INTEGRAL EMPRESARIAL POR MADUREZ-CIEM-,CANT�N XECARACOJ TIERRA COLORADA BAJA,77619224,OBDULIO ROLANDO RUIZ ALVA,ELVIN EZEQUIAS ALONZO P�REZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0515-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""SUPERACI�N""",14 AVENIDA 0-69 ZONA 1,77652224,WILSON RANFERI SIGUENZA LOPEZ,LUCRECIA JANET RECINOS DE LE�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0518-46,09-005,QUETZALTENANGO,QUETZALTENANGO,COLEGIO JOHN HARVARD,4A. CALLE 16-33 ZONA 1,42111030,JUAN CARLOS RONQUILLO DE LEON,DANCI SUCELY CH�VEZ GUZM�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0520-46,09-002,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS,AVENIDA EL CENIZAL 0-79 ZONA 4,42570540,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MIGUEL ANGEL PISQUIY QUIXT�N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0521-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EVANG�LICO LA PALABRA,2DA. CALLE 20-34 ZONA 1,42889079,WILSON RANFERI SIGUENZA LOPEZ,ESTELA ANTONIETA CUYUCH COROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0523-46,09-002,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""LICEO SANTA MARIA""",24 AVENIDA 1-96 ZONA 1,77655654,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MARIO RENE BARRIOS TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0525-46,09-008,QUETZALTENANGO,QUETZALTENANGO,"INSTITUTO NACIONAL ""JACOBO ARBENZ GUZM�N""",25 AVENIDA 3-45 ZONA 3,77650225,RAMON YAX LAINES,JUAN CARLOS HERN�NDEZ R�OS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0527-46,09-006,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""LICEO SAN LUIS""",20 AVENIDA 1-16 ZONA 1,77612031,PEDRO GER�NIMO SARAT CHAJ,HEIDY DOLORES CHAJ ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),QUETZALTENANGO
09-01-0529-46,09-005,QUETZALTENANGO,QUETZALTENANGO,ESCUELA NORMAL DE EDUCACI�N F�SICA,2A. CALLE 14-51 ZONA 3,50200358,JUAN CARLOS RONQUILLO DE LEON,LESTER ELIGIO V�SQUEZ CASTA�AZA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0530-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO DE BACHILLERATO ADSCRITO AL INSTITUTO NORMAL PARA VARONES DE OCCIDENTE,7MA. CALLE 29-25 ZONA 3,41179478,JUAN CARLOS RONQUILLO DE LEON,FRANCISCO MIGUEL TIRADO HUINAC,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0532-46,09-002,QUETZALTENANGO,QUETZALTENANGO,LICEO ITALIANO TRILING�E,1RA CALLE D15 29-04 ZONA 1,77617806,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,NUSY ERICA GONZ�LEZ V�SQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0538-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO INTEGRAL PRINCIPIOS,32 AV. D2-87 ZONA 3,56127694,PEDRO GER�NIMO SARAT CHAJ,LIDIA YOLANDA P�REZ REYNOSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0539-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO LIFE SCHOOL,11 CALLE 0-07 ZONA 2,39928164,WILSON RANFERI SIGUENZA LOPEZ,ANA LUCRECIA URRUTIA CANCINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0540-46,09-006,QUETZALTENANGO,QUETZALTENANGO,"CENTRO EDUCATIVO ""ISEA QUETZALTENANGO""","21 AVENIDA 0-28, ZONA 3, EDIFICIO MINERVA, OFICINA 204",77654744,PEDRO GER�NIMO SARAT CHAJ,LIGIA ELENA MORALES PALACIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,QUETZALTENANGO
09-01-0551-46,09-006,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO EVANG�LICO DE OCCIDENTE INEVOC CAMPUS LA ROCA,4TA AVENIDA A 6A-35 ZONA 10,77945736,PEDRO GER�NIMO SARAT CHAJ,SHEILY EUNICE D�AZ SOL�S,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0552-46,09-041,QUETZALTENANGO,QUETZALTENANGO,ESCUELA PRIVADA MIXTA EVANG�LICA SHEKIN�,12 CALLE 1-90 ZONA 8,34500905,WILSON RANFERI SIGUENZA LOPEZ,LUDWING IVAN TEBALAN OROXOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0553-46,09-041,QUETZALTENANGO,QUETZALTENANGO,ESCUELA PRIVADA MIXTA EVANG�LICA SHEKIN�,12 CALLE 1-90 ZONA 8,34500905,WILSON RANFERI SIGUENZA LOPEZ,LUDWING IVAN TEBALAN OROXOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0557-46,09-036,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO PRIVADO URBANO MIXTO SAN IGNACIO DE LOYOLA,8A CALLE 7-57 ZONA 1,58266851,OBDULIO ROLANDO RUIZ ALVA,HERBERT NOEL DE LE�N OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-01-0823-46,09-004,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CIENTIFICO DE ESTUDIOS EN COMPUTACION,"7A. CALLE 0-47 ZONA 8, ATRAS DE LA COLONIA SAN GABRIEL",52968944,DINA RUBI GONZALEZ DE LEON,NO REPORTA EN PROCESO DE CIERRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0825-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO TECNICO INDUSTRIAL PARA VARONES DE QUETZALTENANGO,"0 CALLE Y 36 AVENIDA ZONA 8, BARRIO GARIBALDI",77636221,JUAN CARLOS RONQUILLO DE LEON,OSCAR VIDAL XEC AZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0826-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO DIVERSIFICADO ADSC. AL INEB DOCTOR WERNER OVALLE LOPEZ,25 AV 4A Y 7A CALLES ZONA 3,77636628,JUAN CARLOS RONQUILLO DE LEON,LUIS ORLANDO L�PEZ RAMOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0871-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO LICEO SAN LUIS,CALLE C 0-30 ZONA 1,77612031,PEDRO GER�NIMO SARAT CHAJ,MAYRA ISABEL CHINCHILLA MONTERROSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0893-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO ""LICEO SANTA MARINA""",16 AVE. 7-24 ZONA 3,77636045,WILSON RANFERI SIGUENZA LOPEZ,MAGDA JUDITH CIFUENTES ROBLES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-0899-46,09-005,QUETZALTENANGO,QUETZALTENANGO,ESCUELA NORMAL DE EDUCACION FISICA,2A. CALLE 14-51 ZONA 3,77650423,JUAN CARLOS RONQUILLO DE LEON,LESTER ELIGIO V�SQUEZ CASTA�AZA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-01-1083-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO CENTRO DE ESTUDIOS INTEGRADOS,DIAGONAL 11 7-15 ZONA 1,77630094,PEDRO GER�NIMO SARAT CHAJ,ERVIN ALFREDO D�AZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-1085-46,09-036,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO PRIVADO URBANO MIXTO SAN IGNACIO DE LOYOLA,8A. CALLE 7-57 ZONA 1,77653233,OBDULIO ROLANDO RUIZ ALVA,HERBERT NOEL DE LE�N OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-1376-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRIVADO MIXTO ""SAN AGUSTIN""",14 AVENIDA 0-69 ZONA 1,79268169,WILSON RANFERI SIGUENZA LOPEZ,GERARDO DE JES�S ARGUETA ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,QUETZALTENANGO
09-01-2801-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EVANGELICO LA PALABRA,2DA CALLE 20-34 ZONA 1,42889079,WILSON RANFERI SIGUENZA LOPEZ,ESTELA ANTONIETA CUYUCH COROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-01-2806-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO DE BACHILLERATO EN COMPUTACION ADS. AL I.N.V.O,7MA. CALLE 29-25 ZONA 3,51236366,JUAN CARLOS RONQUILLO DE LEON,FRANCISCO MIGUEL TIRADO HUINAC,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3231-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO CRISTIANO ""NUEVA NACION""",DIAGONAL 3 27-52 ZONA 3,77674083,WILSON RANFERI SIGUENZA LOPEZ,CRISTIAN DIVEN ESTACUY ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3233-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO TECNOLOGICO DON BOSCO,4A. CALLE 22-40 ZONA 3,77368198,PEDRO GER�NIMO SARAT CHAJ,GERMAN SA�L TOB�AS OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3234-46,09-002,QUETZALTENANGO,QUETZALTENANGO,ESCUELA PRIVADA MIXTA DE FORMACION ARTISTICA QUETZALTENANGO,11 CALLE 19-19 ZONA 1,77630803,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,ROSALIO EDUARDO SAC RACANCOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3271-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO EVANGELICO MIXTO BETHEL,"14 AVENIDA ""A"" 0-76 ZONA 1",77631342,PEDRO GER�NIMO SARAT CHAJ,EDGAR MAURICIO SIG�ENZA CALDERON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-01-3293-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CRISTIANO MIXTO PRE-UNIVERSITARIO PESTALOZZI,8A. CALLE 5-13 ZONA 1,77669611,PEDRO GER�NIMO SARAT CHAJ,BETTY AMELIA ARGUETA CHUN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3304-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO CENTRO DE ESTUDIOS INTEGRADOS,DIAGONAL 11 7-15 ZONA 1,77630094,PEDRO GER�NIMO SARAT CHAJ,DORA ELIZABETH D�AZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3335-46,09-002,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO 'LICEO SANTA MARIA',16 AVENIDA 8-52 A ZONA 1,77655654,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MARIO RENE BARRIOS TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3336-46,09-002,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO 'LICEO SANTA MARIA',16 AVENIDA 8-52 A ZONA 1,77655654,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MARIO RENE BARRIOS TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-01-3417-46,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CRISTIANO GENESIS,6A. CALLE 18-63 ZONA 3,77368015,OBDULIO ROLANDO RUIZ ALVA,ODILIA CATALINA SOLIS ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3534-46,09-005,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO NORMAL PARA SE�ORITAS DE OCCIDENTE,14 AVENIDA A 0-36 ZONA 1,77612303,JUAN CARLOS RONQUILLO DE LEON,ROSELIA HAYD�E L�PEZ MONZ�N,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3549-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PREUNIVERSITARIO ""EL PRADO""",1A. CALLE 25-21 ZONA 1 COLONIA EL CERVECERO,77651040,WILSON RANFERI SIGUENZA LOPEZ,JORGE LUIS RUBIO MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-01-3556-46,09-004,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",21 AVENIDA 3-61 ZONA 3,77658430,DINA RUBI GONZALEZ DE LEON,EDILSAR ROCAEL VAZQUEZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3558-46,09-004,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",21 AVENIDA 3-61 ZONA 3,77658430,DINA RUBI GONZALEZ DE LEON,EDILSAR ROCAEL VAZQUEZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-01-3612-46,09-004,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",21 AVENIDA 3-61 ZONA 3,77658430,DINA RUBI GONZALEZ DE LEON,EDILSAR ROCAEL VAZQUEZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3615-46,09-002,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO 'LICEO MODERNO',7A. AVENIDA 6-45 ZONA 1,77614475,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MARCO TULIO JU�REZ M�NDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3648-46,09-041,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PREUNIVERSITARIO ""EL PRADO""",1A. CALLE 25-21 ZONA 1 COLONIA EL CERVECERO,77651040,WILSON RANFERI SIGUENZA LOPEZ,JORGE LUIS RUBIO MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
09-01-3649-46,09-002,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO TECNOL�GICO PRIVADO DE OCCIDENTE,2DA. CALLE A 5-13 ZONA 9,77635145,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,ALVARO GUILLERMO ARELLANO RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
09-01-3655-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO PRIVADO SAN JOS�,20 AVENIDA 1-07 ZONA 1,77651428,PEDRO GER�NIMO SARAT CHAJ,JHONATAN EDUARDO SAC CAYAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
09-01-3659-46,09-004,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",21 AVENIDA 3-61 ZONA 3,77658430,DINA RUBI GONZALEZ DE LEON,EDILSAR ROCAEL VAZQUEZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
